document,language,variety,annotator_a,annotator_b,type,span_a_tokens,span_b_tokens,text_a,text_b,discr_type,gold_version
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,647:657,647:665,"Joyce , the high priest of literary Modernism , imagined","Joyce , the high priest of literary Modernism , imagined and interpreted Dublin for the world in Ulysses",non finite-gerund,annotator_b
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,657:665,647:665,and interpreted Dublin for the world in Ulysses,"Joyce , the high priest of literary Modernism , imagined and interpreted Dublin for the world in Ulysses",non finite-gerund,annotator_b
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,739:762,739:774,The city ’s impact on the rock and pop music scene with the likes of U2 and Bob Geldof is well known —,The city ’s impact on the rock and pop music scene with the likes of U2 and Bob Geldof is well known — there ’s even a self - guided tour of their haunts .,syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,762:774,739:774,there ’s even a self - guided tour of their haunts .,The city ’s impact on the rock and pop music scene with the likes of U2 and Bob Geldof is well known — there ’s even a self - guided tour of their haunts .,syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,804:809,804:838,"And in this city ,","And in this city , where literature and theater have historically dominated the scene , visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries",style-inlay,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,809:819,804:838,"where literature and theater have historically dominated the scene ,","And in this city , where literature and theater have historically dominated the scene , visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries",style-inlay,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,819:838,804:838,visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries,"And in this city , where literature and theater have historically dominated the scene , visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries",style-inlay,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,902:915,902:924,"Many shops , and also hotels and guest houses , have been owned","Many shops , and also hotels and guest houses , have been owned and managed by the same families for years ,",style-ellipsis,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,915:924,902:924,"and managed by the same families for years ,","Many shops , and also hotels and guest houses , have been owned and managed by the same families for years ,",style-ellipsis,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,946:954,946:958,"when you might have apologized for it ,","when you might have apologized for it , but no longer .",syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,954:958,946:958,but no longer .,"when you might have apologized for it , but no longer .",syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,984:991,984:987,Coffee has replaced the ubiquitous tea —,Coffee has replaced,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,984:991,987:1005,Coffee has replaced the ubiquitous tea —,the ubiquitous tea — Dublin is now almost as much a coffee city as Vienna or Seattle .,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,991:1005,987:1005,Dublin is now almost as much a coffee city as Vienna or Seattle .,the ubiquitous tea — Dublin is now almost as much a coffee city as Vienna or Seattle .,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1137:1153,1137:1145,The DART ( Dublin Area Rapid Transit ) runs north and south along the coast .,The DART ( Dublin Area Rapid Transit ),syntax-verbless,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1137:1153,1145:1153,The DART ( Dublin Area Rapid Transit ) runs north and south along the coast .,runs north and south along the coast .,syntax-verbless,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1153:1168,1153:1158,It ’s an ideal way for the visitor to reach outlying sights and villages .,It ’s an ideal way,non finite-to infinitive,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1153:1168,1158:1168,It ’s an ideal way for the visitor to reach outlying sights and villages .,for the visitor to reach outlying sights and villages .,non finite-to infinitive,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1236:1250,1236:1246,"and this influx helps to make Dublin a busy , buzzing international city .","and this influx helps to make Dublin a busy ,",non finite-gerund,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1236:1250,1246:1250,"and this influx helps to make Dublin a busy , buzzing international city .",buzzing international city .,non finite-gerund,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1277:1285,1277:1287,And young graduates are not leaving now —,And young graduates are not leaving now — multinational corporations,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1285:1292,1277:1287,multinational corporations and European Union investment mean,And young graduates are not leaving now — multinational corporations,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1285:1292,1287:1302,multinational corporations and European Union investment mean,and European Union investment mean there are plenty of opportunities for them at home .,subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/travel_IntroDublin.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1292:1302,1287:1302,there are plenty of opportunities for them at home .,and European Union investment mean there are plenty of opportunities for them at home .,subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,45:50,45:58,that are usable as lumber,that are usable as lumber or only plants above a specified height .,syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,50:58,45:58,or only plants above a specified height .,that are usable as lumber or only plants above a specified height .,syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,134:141,134:152,"Below the ground , the roots branch","Below the ground , the roots branch and spread out widely ; they serve to anchor the tree",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,141:146,134:152,and spread out widely ;,"Below the ground , the roots branch and spread out widely ; they serve to anchor the tree",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,146:161,134:152,they serve to anchor the tree and extract moisture and nutrients from the soil .,"Below the ground , the roots branch and spread out widely ; they serve to anchor the tree",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,146:161,152:161,they serve to anchor the tree and extract moisture and nutrients from the soil .,and extract moisture and nutrients from the soil .,syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,234:242,234:249,"Trees tend to be long - lived ,","Trees tend to be long - lived , some reaching several thousand years old .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,242:249,234:249,some reaching several thousand years old .,"Trees tend to be long - lived , some reaching several thousand years old .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,303:328,303:320,that have independently evolved a woody trunk and branches as a way to tower above other plants and make full use of the sunlight .,that have independently evolved a woody trunk and branches as a way to tower above other plants,syntax-coordinated clause missed,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,303:328,320:328,that have independently evolved a woody trunk and branches as a way to tower above other plants and make full use of the sunlight .,and make full use of the sunlight .,syntax-coordinated clause missed,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,328:341,328:336,Trees play a significant role in reducing erosion and moderating the climate .,Trees play a significant role in reducing erosion,non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,328:341,336:341,Trees play a significant role in reducing erosion and moderating the climate .,and moderating the climate .,non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,385:405,385:413,"Trees provide shade and shelter , timber for construction , fuel for cooking and heating , and fruit for food","Trees provide shade and shelter , timber for construction , fuel for cooking and heating , and fruit for food as well as having many other uses .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,405:413,385:413,as well as having many other uses .,"Trees provide shade and shelter , timber for construction , fuel for cooking and heating , and fruit for food as well as having many other uses .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,436:448,436:449,"Because of their longevity and usefulness , trees have always been revered","Because of their longevity and usefulness , trees have always been revered and",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,448:461,436:449,and they play a role in many of the world 's mythologies .,"Because of their longevity and usefulness , trees have always been revered and",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,448:461,449:461,and they play a role in many of the world 's mythologies .,they play a role in many of the world 's mythologies .,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,464:475,464:495,"Although "" tree "" is a term of common parlance ,","Although "" tree "" is a term of common parlance , there is no universally recognised precise definition of what a tree is , neither botanically nor in common language .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,475:482,464:495,there is no universally recognised precise definition,"Although "" tree "" is a term of common parlance , there is no universally recognised precise definition of what a tree is , neither botanically nor in common language .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,482:488,464:495,"of what a tree is ,","Although "" tree "" is a term of common parlance , there is no universally recognised precise definition of what a tree is , neither botanically nor in common language .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,488:495,464:495,neither botanically nor in common language .,"Although "" tree "" is a term of common parlance , there is no universally recognised precise definition of what a tree is , neither botanically nor in common language .",syntax-verbless,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,531:539,531:542,"Trees are also typically defined by height ,","Trees are also typically defined by height , with smaller plants",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,539:547,531:542,"with smaller plants being classified as shrubs ,","Trees are also typically defined by height , with smaller plants",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,539:547,542:551,"with smaller plants being classified as shrubs ,","being classified as shrubs , however the minimum height",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,547:551,542:551,however the minimum height,"being classified as shrubs , however the minimum height",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,551:555,551:569,which defines a tree,"which defines a tree varies widely , from 10 m to 0.5 m. By these broadest definitions ,",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,555:564,551:569,"varies widely , from 10 m to 0.5 m.","which defines a tree varies widely , from 10 m to 0.5 m. By these broadest definitions ,",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,564:580,551:569,"By these broadest definitions , large herbaceous plants such as papaya and bananas are trees ,","which defines a tree varies widely , from 10 m to 0.5 m. By these broadest definitions ,",syntax-sentence boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,564:580,569:580,"By these broadest definitions , large herbaceous plants such as papaya and bananas are trees ,","large herbaceous plants such as papaya and bananas are trees ,",syntax-sentence boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,591:593,591:609,Another criterion,Another criterion often added to the definition of a tree is that it has a woody trunk .,non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,593:601,591:609,often added to the definition of a tree,Another criterion often added to the definition of a tree is that it has a woody trunk .,non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,601:602,591:609,is,Another criterion often added to the definition of a tree is that it has a woody trunk .,non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,602:609,591:609,that it has a woody trunk .,Another criterion often added to the definition of a tree is that it has a woody trunk .,subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,636:639,636:644,Despite being herbaceous,Despite being herbaceous and not undergoing secondary growth,syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,639:644,636:644,and not undergoing secondary growth,Despite being herbaceous and not undergoing secondary growth,syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,644:649,644:662,"and never producing wood ,","and never producing wood , palms and bamboo may produce "" pseudo - wood "" by lignifying cells",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,649:659,644:662,"palms and bamboo may produce "" pseudo - wood ""","and never producing wood , palms and bamboo may produce "" pseudo - wood "" by lignifying cells",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,659:662,644:662,by lignifying cells,"and never producing wood , palms and bamboo may produce "" pseudo - wood "" by lignifying cells",syntax-verbless,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,679:685,679:692,Trees may be defined as plants,Trees may be defined as plants from which lumber can be produced .,syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,685:692,679:692,from which lumber can be produced .,Trees may be defined as plants from which lumber can be produced .,syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,705:709,705:718,"By growing taller ,","By growing taller , trees are able to compete better for sunlight .",syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,709:718,705:718,trees are able to compete better for sunlight .,"By growing taller , trees are able to compete better for sunlight .",syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,722:738,722:732,"that allow them to grow much taller than herbaceous plants and spread out their foliage ,",that allow them to grow much taller than herbaceous plants,syntax-coordinated clause missed,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,722:738,732:742,"that allow them to grow much taller than herbaceous plants and spread out their foliage ,","and spread out their foliage , such as thicker stems",syntax-coordinated clause missed,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,738:746,732:742,such as thicker stems composed of specialized cells,"and spread out their foliage , such as thicker stems",syntax-coordinated clause missed,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,738:746,742:746,such as thicker stems composed of specialized cells,composed of specialized cells,non finite-participle,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,760:767,760:772,that can increase their size each year,that can increase their size each year by producing woody stems .,subordination-relative clause,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,767:772,760:772,by producing woody stems .,that can increase their size each year by producing woody stems .,syntax-verbless,annotator_b
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,892:906,892:914,"and many of these areas have not yet been fully surveyed by botanists ,","and many of these areas have not yet been fully surveyed by botanists , making tree diversity and ranges poorly known .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,906:914,892:914,making tree diversity and ranges poorly known .,"and many of these areas have not yet been fully surveyed by botanists , making tree diversity and ranges poorly known .",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1029:1048,1029:1044,"The vascular system of trees allows water , nutrients and other chemicals to be distributed around the plant ,","The vascular system of trees allows water , nutrients and other chemicals to be distributed",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1029:1048,1044:1060,"The vascular system of trees allows water , nutrients and other chemicals to be distributed around the plant ,","around the plant , and without it trees would not be able to grow as large",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1048:1060,1044:1060,and without it trees would not be able to grow as large,"around the plant , and without it trees would not be able to grow as large",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1094:1099,1094:1112,In trees and other plants,"In trees and other plants that develop wood , the vascular cambium allows the expansion of vascular tissue",subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1099:1103,1094:1112,"that develop wood ,","In trees and other plants that develop wood , the vascular cambium allows the expansion of vascular tissue",subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1103:1112,1094:1112,the vascular cambium allows the expansion of vascular tissue,"In trees and other plants that develop wood , the vascular cambium allows the expansion of vascular tissue",subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1140:1161,1140:1156,The cork cambium gives rise to thickened cork cells to protect the surface of the plant and reduce water loss .,The cork cambium gives rise to thickened cork cells to protect the surface of the plant,non finite-to infinitive,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1140:1161,1156:1161,The cork cambium gives rise to thickened cork cells to protect the surface of the plant and reduce water loss .,and reduce water loss .,non finite-to infinitive,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1184:1186,1184:1196,that persists,"that persists and remains green throughout the year , or deciduous ,",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1186:1193,1184:1196,"and remains green throughout the year ,","that persists and remains green throughout the year , or deciduous ,",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1193:1196,1184:1196,"or deciduous ,","that persists and remains green throughout the year , or deciduous ,",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1229:1235,1229:1240,"dropping their needles each autumn ,","dropping their needles each autumn , and some species of cypress",non finite-participle,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1235:1255,1229:1240,"and some species of cypress ( Glyptostrobus , Metasequoia and Taxodium ) shed small leafy shoots annually in a process","dropping their needles each autumn , and some species of cypress",style-inlay,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1235:1255,1240:1255,"and some species of cypress ( Glyptostrobus , Metasequoia and Taxodium ) shed small leafy shoots annually in a process","( Glyptostrobus , Metasequoia and Taxodium ) shed small leafy shoots annually in a process",style-inlay,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1271:1277,1271:1285,"including the branches and leaves ,","including the branches and leaves , while the uppermost layer in a forest ,",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1277:1285,1271:1285,"while the uppermost layer in a forest ,","including the branches and leaves , while the uppermost layer in a forest ,", syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1285:1293,1285:1299,"formed by the crowns of the trees ,","formed by the crowns of the trees , is known as the canopy .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1293:1299,1285:1299,is known as the canopy .,"formed by the crowns of the trees , is known as the canopy .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1394:1404,1394:1405,"growing up to 20 metres ( 66 ft ) ,","growing up to 20 metres ( 66 ft ) , but",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1404:1414,1394:1405,but they are structurally very different from other trees :,"growing up to 20 metres ( 66 ft ) , but",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1404:1414,1405:1414,but they are structurally very different from other trees :,they are structurally very different from other trees :,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1435:1443,1435:1449,"In places where the climate is suitable ,","In places where the climate is suitable , trees are the climax vegetation .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1443:1449,1435:1449,trees are the climax vegetation .,"In places where the climate is suitable , trees are the climax vegetation .",syntax-coordinated clause missed,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1449:1462,1449:1480,"In some of the cool temperate regions , conifers tend to predominate ,","In some of the cool temperate regions , conifers tend to predominate , but in much of the southern hemisphere , the tropics , or in warm - temperate climates ,",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1462:1488,1449:1480,"but in much of the southern hemisphere , the tropics , or in warm - temperate climates , broad - leaved trees are more common .","In some of the cool temperate regions , conifers tend to predominate , but in much of the southern hemisphere , the tropics , or in warm - temperate climates ,",other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1462:1488,1480:1488,"but in much of the southern hemisphere , the tropics , or in warm - temperate climates , broad - leaved trees are more common .",broad - leaved trees are more common .,other-arbitrary boundary,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1538:1546,1538:1570,"In tropical regions with a monsoon climate ,","In tropical regions with a monsoon climate , where a drier part of the year alternates with a wet period , different species of broad - leaved trees dominate the forest ,",subordination-relative clause,annotator_a
E-CURRENT/2_Manually-Segmented/wiki_trees.tagged.tsv,E-CURRENT,E_CURRENT,A2,A1,partial_overlap,1546:1559,1538:1570,"where a drier part of the year alternates with a wet period ,","In tropical regions with a monsoon climate , where a drier part of the year alternates with a wet period , different species of broad - leaved trees dominate the forest ,",subordination-relative clause,annotator_a
